scores	parameters
0.75625	'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.71875	'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.75625	'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.71875	'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.75625	'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.71875	'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.9125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.9125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.925	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.925	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.89375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.89375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.89375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.89375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.89375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.89375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.8375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.8375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.8375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.8375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.8375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.8375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.91875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.90625	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.91875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.90625	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.93125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.91875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.8875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.8875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.8875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.84375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.83125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.84375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.83125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.84375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.83125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.91875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.90625	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.91875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.90625	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.93125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.91875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.8875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.8875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.8875	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.84375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.83125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.84375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.83125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.84375	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.83125	'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.91875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.91875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.925	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.93125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.76875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.70625	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.76875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.70625	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.76875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.70625	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.8	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.7875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.8	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.7875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.8	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.7875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.9125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.9125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.9125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.9125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.88125	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.925	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
0.8625	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'best'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42, 'splitter': 'random'
0.8625	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'best'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42, 'splitter': 'random'
0.8625	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'best'
0.86875	'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': 20, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42, 'splitter': 'random'
